time,speed,lateralAcceleration,elapsedDistance,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
46.46,54.62769726,-14.80172234,782,1.757029461,1,3.2,2284.208354,120,38.49297808,533.6270431,207.8385594,55.83597356,89.01270116,0,-15.55637964,1,56.00469899,1.8,1.3,-320.2084432,-9.570218258,0.259012419,-21.04914806,63.19516063,0,3084.227043
46.47,54.62769726,-14.80172234,782,1.757029461,1,3.2,2284.208354,120,38.49297808,533.6270431,207.8385594,55.83597356,89.01270116,0,-15.55637964,1,56.00469899,1.8,1.3,-320.2084432,-9.570218258,0.259012419,-21.04914806,63.19516063,0,3084.227043
46.48,54.74739193,-14.71625549,782.25,2.018099981,1,3.2,2289.21328,120,38.57731999,535.9680638,208.7503467,51.56310787,88.9644999,0,-15.71536779,1,56.35351826,1.8,1.3,-321.1412779,-9.529147442,0.261055189,-21.27966562,63.09688585,0,3086.568064
46.49,54.87977515,-14.87410689,782.5,2.236924771,1,3.2,2294.748766,120,38.67060279,538.5632182,209.7611147,47.96574462,88.91106607,0,-15.62387469,1,56.15285572,1.8,1.3,-322.0793224,-9.562386803,-0.211739661,-21.51182121,63.00234904,0,3089.163218
46.5,54.87977515,-14.87410689,782.5,2.236924771,1,3.2,2294.748766,120,38.67060279,538.5632182,209.7611147,47.96574462,88.91106607,0,-15.62387469,1,56.15285572,1.8,1.3,-322.0793224,-9.562386803,-0.211739661,-21.51182121,63.00234904,0,3089.163218
46.51,54.99179309,-15.01603182,782.75,1.897382609,1,3.2,2299.432696,120,38.74953536,540.7640404,210.6182972,53.39097353,88.86575148,0,-15.53944773,1,55.96751507,1.8,1.3,-323.0220084,-9.618291674,-0.356983449,-21.74556524,62.91159768,0,3091.36404
46.52,54.99179309,-15.01603182,782.75,1.897382609,1,3.2,2299.432696,120,38.74953536,540.7640404,210.6182972,53.39097353,88.86575148,0,-15.53944773,1,55.96751507,1.8,1.3,-323.0220084,-9.618291674,-0.356983449,-21.74556524,62.91159768,0,3091.36404
46.53,55.08304957,-15.14821141,783,1.548875609,1,3.2,2303.248504,120,38.81383851,542.560278,211.3179008,58.97108687,88.82876722,0,-15.45502077,1,55.78200256,1.8,1.3,-323.9693821,-9.660761477,-0.27174667,-21.98084416,62.82467706,0,3093.160278
46.54,55.1517216,-15.26941856,783.25,1.16748923,1,3.2,2306.119964,120,38.86222772,543.913941,211.8451293,65.09304887,88.80089551,0,-15.37059381,1,55.59631487,1.8,1.3,-324.9214906,-9.706160753,-0.290973214,-22.21760317,62.74163209,0,3094.513941
46.55,55.1517216,-15.26941856,783.25,1.16748923,1,3.2,2306.119964,120,38.86222772,543.913941,211.8451293,65.09304887,88.80089551,0,-15.37059381,1,55.59631487,1.8,1.3,-324.9214906,-9.706160753,-0.290973214,-22.21760317,62.74163209,0,3094.513941
46.56,55.10162315,-15.32587176,783.5,-3.760893342,1,3.2,2304.025142,120,38.82692624,542.9262342,211.4604345,72.02345999,0,12.97971185,-15.28616685,1,55.41044866,1.3,1.8,-325.8775434,-9.731839019,-0.163969337,-22.45578611,62.66250726,0,3093.526234
46.57,55.10162315,-15.32587176,783.5,-3.760893342,1,3.2,2304.025142,120,38.82692624,542.9262342,211.4604345,72.02345999,0,12.97971185,-15.28616685,1,55.41044866,1.3,1.8,-325.8775434,-9.731839019,-0.163969337,-22.45578611,62.66250726,0,3093.526234
46.58,54.87958623,-15.31513496,783.75,-3.648234708,1,3.2,2294.740867,120,38.67046967,538.5595103,209.7596706,0,0,12.50088942,-15.17385141,1,55.1629033,1.3,1.8,-326.8402845,-9.760428626,-0.181840462,-22.69532817,62.58734504,0,3089.15951
46.59,54.66334846,-15.30362236,784,-3.479607579,1,3.2,2285.699078,120,38.51809942,534.3237832,208.1099277,0,0,11.75615176,-15.06583549,1,54.92452295,1.3,1.8,-327.8094051,-9.797562959,-0.235293556,-22.93617403,62.51619619,0,3084.923783
46.6,54.66334846,-15.30362236,784,-3.479607579,1,3.2,2285.699078,120,38.51809942,534.3237832,208.1099277,0,0,11.75615176,-15.06583549,1,54.92452295,1.3,1.8,-327.8094051,-9.797562959,-0.235293556,-22.93617403,62.51619619,0,3084.923783
46.61,54.45632147,-15.29760036,784.25,-3.202156763,1,3.2,2277.042429,120,38.37221948,530.2841488,206.5365596,0,0,10.49512206,-14.95781957,1,54.68583003,1.3,1.8,-328.7849922,-9.872973866,-0.476147081,-23.1782652,62.44910991,0,3080.884149
46.62,54.45632147,-15.29760036,784.25,-3.202156763,1,3.2,2277.042429,120,38.37221948,530.2841488,206.5365596,0,0,10.49512206,-14.95781957,1,54.68583003,1.3,1.8,-328.7849922,-9.872973866,-0.476147081,-23.1782652,62.44910991,0,3080.884149
46.63,54.26513078,-15.30086542,784.5,-0.964592823,1,3.2,2269.047961,120,38.23749846,526.5671362,205.088847,0,0,2.11E-06,-14.84980365,1,54.44681714,1.3,1.8,-329.7671346,-9.876389367,-0.021542684,-23.42154157,62.38613509,0,3077.167136
46.64,54.20747672,-15.38024413,784.75,0,1,3.2,2266.637208,120,38.19687298,525.4488268,204.6532848,0,13.25812122,0,-14.74178773,1,54.20747672,1.3,1.8,-330.7650592,-9.883785211,-0.046648002,-23.66594133,62.32732028,0,3076.048827
46.65,54.20747672,-15.38024413,784.75,0,1,3.2,2266.637208,120,38.19687298,525.4488268,204.6532848,0,13.25812122,0,-14.74178773,1,54.20747672,1.3,1.8,-330.7650592,-9.883785211,-0.046648002,-23.66594133,62.32732028,0,3076.048827
46.66,54.14982271,-15.16241289,785,-0.964592149,1,3.2,2264.226457,120,38.15624753,524.331707,204.2181858,99.99999637,89.2040907,0,-14.9217843,1,54.6061287,1.8,1.3,-331.7509747,-9.806960705,0.48455723,-23.91147564,62.27273817,0,3074.931707
46.67,54.19766945,-14.99596536,785.25,0.799658171,1,3.2,2266.227126,120,38.18996236,525.2587145,204.5792393,71.49956587,89.18500376,0,-15.11408268,1,55.03103786,1.8,1.3,-332.7240128,-9.698774389,0.681640649,-24.15806267,62.22235833,0,3075.858715
46.68,54.19766945,-14.99596536,785.25,0.799658171,1,3.2,2266.227126,120,38.18996236,525.2587145,204.5792393,71.49956587,89.18500376,0,-15.11408268,1,55.03103786,1.8,1.3,-332.7240128,-9.698774389,0.681640649,-24.15806267,62.22235833,0,3075.858715
46.69,54.28124681,-14.85327106,785.5,1.398055018,1,3.2,2269.721838,120,38.2488545,526.8799498,205.2106826,61.79996348,89.15162277,0,-15.30638106,1,55.45496673,1.8,1.3,-333.6845031,-9.597012297,0.641730599,-24.40561921,62.17614535,0,3077.47995
46.7,54.28124681,-14.85327106,785.5,1.398055018,1,3.2,2269.721838,120,38.2488545,526.8799498,205.2106826,61.79996348,89.15162277,0,-15.30638106,1,55.45496673,1.8,1.3,-333.6845031,-9.597012297,0.641730599,-24.40561921,62.17614535,0,3077.47995
46.71,54.3896166,-14.72761075,785.75,1.815570053,1,3.2,2274.253224,120,38.32521641,528.9858286,206.0308861,55.00781789,89.10826305,0,-15.49867944,1,55.87795602,1.8,1.3,-334.6327627,-9.476691605,0.759934646,-24.65406474,62.13406339,0,3079.585829
46.72,54.51715377,-14.61542128,786,2.140956199,1,3.2,2279.586077,120,38.41508448,531.4695548,206.9982548,49.69323624,89.05712351,0,-15.69097783,1,56.30004535,1.8,1.3,-335.5712117,-9.372422375,0.659869829,-24.90332129,62.09607619,0,3082.069555
46.73,54.51715377,-14.61542128,786,2.140956199,1,3.2,2279.586077,120,38.41508448,531.4695548,206.9982548,49.69323624,89.05712351,0,-15.69097783,1,56.30004535,1.8,1.3,-335.5712117,-9.372422375,0.659869829,-24.90332129,62.09607619,0,3082.069555
46.74,54.66028238,-14.44332063,786.25,2.408322378,1,3.2,2285.570872,120,38.51593894,534.2638442,208.0865825,45.30735213,88.99958952,0,-15.96142597,1,56.89222226,1.8,1.3,-336.4924965,-9.25197107,0.764065853,-25.15333274,62.06215394,0,3084.863844
46.75,54.66028238,-14.44332063,786.25,2.408322378,1,3.2,2285.570872,120,38.51593894,534.2638442,208.0865825,45.30735213,88.99958952,0,-15.96142597,1,56.89222226,1.8,1.3,-336.4924965,-9.25197107,0.764065853,-25.15333274,62.06215394,0,3084.863844
46.76,54.82442295,-14.32093193,786.5,2.769126421,1,3.2,2292.434263,120,38.6315993,537.4773673,209.3381945,39.4027331,88.93342357,0,-16.19466081,1,57.40162806,1.8,1.3,-337.4002347,-9.140696527,0.707707501,-25.40401373,62.03223728,0,3088.077367
46.77,55.0024681,-14.20945491,786.75,3.012722995,1,3.2,2299.879062,120,38.75705741,540.9740069,210.7000755,35.38285272,88.8614283,0,-16.42789566,1,57.90990886,1.8,1.3,-338.2948182,-9.05692106,0.534413028,-25.65529275,62.00627968,0,3091.574007
46.78,55.0024681,-14.20945491,786.75,3.012722995,1,3.2,2299.879062,120,38.75705741,540.9740069,210.7000755,35.38285272,88.8614283,0,-16.42789566,1,57.90990886,1.8,1.3,-338.2948182,-9.05692106,0.534413028,-25.65529275,62.00627968,0,3091.574007
46.79,55.19241259,-14.107475,787,3.224511193,1,3.2,2307.821422,120,38.89090031,544.7168376,212.1578437,31.87020253,88.78436399,0,-16.6611305,1,58.41712745,1.8,1.3,-339.1766226,-8.915078951,0.907765065,-25.90710101,61.98423488,0,3095.316838
46.8,55.19241259,-14.107475,787,3.224511193,1,3.2,2307.821422,120,38.89090031,544.7168376,212.1578437,31.87020253,88.78436399,0,-16.6611305,1,58.41712745,1.8,1.3,-339.1766226,-8.915078951,0.907765065,-25.90710101,61.98423488,0,3095.316838
46.81,55.39267791,-14.01386208,787.25,3.411458576,1,3.2,2316.195337,120,39.03201569,548.6770124,213.7002637,28.75304361,88.7028246,0,-16.89436535,1,58.92334485,1.8,1.3,-340.0520569,-8.794732205,0.772858239,-26.15937232,61.96605689,0,3099.277012
46.82,55.60198597,-13.71492488,787.5,3.578436513,1,3.2,2324.947366,120,39.17950298,552.8313339,215.3183005,25.95332991,88.61728776,0,-17.39330741,1,60.00316935,1.8,1.3,-340.9008241,-8.616817998,1.146698115,-26.41210646,61.95172322,0,3103.431334
46.83,55.60198597,-13.71492488,787.5,3.578436513,1,3.2,2324.947366,120,39.17950298,552.8313339,215.3183005,25.95332991,88.61728776,0,-17.39330741,1,60.00316935,1.8,1.3,-340.9008241,-8.616817998,1.146698115,-26.41210646,61.95172322,0,3103.431334
46.84,55.83610775,-13.48959741,787.75,4.017788723,1,3.2,2334.736959,120,39.34447505,557.4967193,217.1353879,18.74434674,88.52122819,0,-17.83307693,1,60.95179976,1.8,1.3,-341.7284187,-8.441951717,1.13131224,-26.66522343,61.94112663,0,3108.096719
46.85,55.83610775,-13.48959741,787.75,4.017788723,1,3.2,2334.736959,120,39.34447505,557.4967193,217.1353879,18.74434674,88.52122819,0,-17.83307693,1,60.95179976,1.8,1.3,-341.7284187,-8.441951717,1.13131224,-26.66522343,61.94112663,0,3108.096719
46.86,56.08721537,-13.28362329,788,4.327429796,1,3.2,2345.2368,120,39.52141607,562.5223728,219.0927936,13.61998073,88.41775076,0,-18.27284645,1,61.8978753,1.8,1.3,-342.5358784,-8.275569813,1.080954304,-26.91866312,61.93418173,0,3113.122373
46.87,56.35265398,-13.09450972,788.25,4.594972999,1,3.2,2356.335879,120,39.7084553,567.8593638,221.1714598,9.167288731,88.30786293,0,-18.71261597,1,62.84174177,1.8,1.3,-343.3241668,-8.11271916,1.062770498,-27.17236949,61.93080651,0,3118.459364
46.88,56.35265398,-13.09450972,788.25,4.594972999,1,3.2,2356.335879,120,39.7084553,567.8593638,221.1714598,9.167288731,88.30786293,0,-18.71261597,1,62.84174177,1.8,1.3,-343.3241668,-8.11271916,1.062770498,-27.17236949,61.93080651,0,3118.459364
46.89,56.63033817,-12.92023563,788.5,4.829704047,1,3.2,2367.946995,120,39.90412329,573.469537,223.3565258,5.237348436,88.19235033,0,-19.15238549,1,63.78373019,1.8,1.3,-344.0941799,-7.993150207,0.78400514,-27.42629021,61.93092213,0,3124.069537
46.9,56.91858676,-12.75912838,788.75,5.03815276,1,3.2,2379.999852,120,40.10723539,579.3223177,225.6360833,1.725530282,88.07184247,0,-19.59215501,1,64.72415817,1.8,1.3,-344.8451038,-7.828906199,1.082243032,-27.68037636,61.93445279,0,3129.922318
46.91,56.91858676,-12.75912838,788.75,5.03815276,1,3.2,2379.999852,120,40.10723539,579.3223177,225.6360833,1.725530282,88.07184247,0,-19.59215501,1,64.72415817,1.8,1.3,-344.8451038,-7.828906199,1.082243032,-27.68037636,61.93445279,0,3129.922318
46.92,57.21093157,-12.67034879,789,5.135757136,1,3.2,2392.223989,120,40.31323386,585.2886221,227.9598563,0,87.94899718,0,-19.93262366,1,65.45135827,1.8,1.3,-345.5880609,-7.693052545,0.899728635,-27.93455925,61.94131757,0,3135.888622
46.93,57.50125685,-12.39143007,789.25,5.126475338,1,3.2,2404.363681,120,40.5178093,591.2439609,230.2793584,0,87.82637767,0,-20.58866766,1,66.85097196,1.8,1.3,-346.3071576,-7.514418904,1.189127373,-28.18886845,61.95148716,0,3141.843961
46.94,57.50125685,-12.39143007,789.25,5.126475338,1,3.2,2404.363681,120,40.5178093,591.2439609,230.2793584,0,87.82637767,0,-20.58866766,1,66.85097196,1.8,1.3,-346.3071576,-7.514418904,1.189127373,-28.18886845,61.95148716,0,3141.843961
46.95,57.78959424,-12.12951533,789.5,5.117210599,1,3.2,2416.420252,120,40.72098397,597.1883585,232.594599,0,87.70398344,0,-21.24471165,1,68.24924382,1.8,1.3,-347.0038953,-7.330084378,1.233303979,-28.44326387,61.96485988,0,3147.788359
46.96,57.78959424,-12.12951533,789.5,5.117210599,1,3.2,2416.420252,120,40.72098397,597.1883585,232.594599,0,87.70398344,0,-21.24471165,1,68.24924382,1.8,1.3,-347.0038953,-7.330084378,1.233303979,-28.44326387,61.96485988,0,3147.788359
46.97,58.07597451,-11.88307698,789.75,5.107962881,1,3.2,2428.394987,120,40.92277958,603.1218393,234.9055878,0,87.58181398,0,-21.90075565,1,69.64707407,1.8,1.3,-347.6796382,-7.140605437,1.274080013,-28.69770903,61.98134006,0,3153.721839
46.98,58.36042763,-11.65076513,790,5.098732146,1,3.2,2440.28914,120,41.12321724,609.0444273,237.212334,0,87.4598688,0,-22.55679965,1,71.04532512,1.8,1.3,-348.3357824,-6.985898253,1.045425517,-28.9521707,62.00083745,0,3159.644427
46.99,58.36042763,-11.65076513,790,5.098732146,1,3.2,2440.28914,120,41.12321724,609.0444273,237.212334,0,87.4598688,0,-22.55679965,1,71.04532512,1.8,1.3,-348.3357824,-6.985898253,1.045425517,-28.9521707,62.00083745,0,3159.644427
47,58.64298279,-11.4250915,790.25,5.089518358,1,3.2,2452.103931,120,41.32231751,614.9561464,239.514847,0,87.33814741,0,-23.22562532,1,72.47211112,1.8,1.3,-348.9705352,-6.836763713,1.012704669,-29.20662147,62.02326774,0,3165.556146
47.01,58.9236684,-11.31309187,790.5,5.080321478,1,3.2,2463.840549,120,41.52010043,620.8570205,241.813136,0,87.21664932,0,-23.68062923,1,73.44393546,1.8,1.3,-349.593049,-6.722937039,0.776687308,-29.46098538,62.04853315,0,3171.45702
47.02,58.9236684,-11.31309187,790.5,5.080321478,1,3.2,2463.840549,120,41.52010043,620.8570205,241.813136,0,87.21664932,0,-23.68062923,1,73.44393546,1.8,1.3,-349.593049,-6.722937039,0.776687308,-29.46098538,62.04853315,0,3171.45702
47.03,59.20251218,-11.2051216,790.75,5.07114147,1,3.2,2475.500153,120,41.71658551,626.7470729,244.1072101,0,87.09537405,0,-24.13563315,1,74.41701586,1.8,1.3,-350.2037931,-6.622231748,0.690443542,-29.71523541,62.07658003,0,3177.347073
47.04,59.47954113,-11.10095743,791,5.061978297,1,3.2,2487.083871,120,41.91179178,632.6263273,246.3970786,0,86.9743211,0,-24.59063707,1,75.39160821,1.8,1.3,-350.80321,-6.525440406,0.666749592,-29.96934609,62.10735652,0,3183.226327
47.05,59.47954113,-11.10095743,791,5.061978297,1,3.2,2487.083871,120,41.91179178,632.6263273,246.3970786,0,86.9743211,0,-24.59063707,1,75.39160821,1.8,1.3,-350.80321,-6.525440406,0.666749592,-29.96934609,62.10735652,0,3183.226327
47.06,59.75478157,-11.00039231,791.25,5.052831923,1,3.2,2498.592804,120,42.1057378,638.4948067,248.6827505,0,86.85349001,0,-25.04564098,1,76.3679642,1.8,1.3,-351.3914629,-6.450236987,0.520464726,-30.2232934,62.14081247,0,3189.094807
47.07,60.02825919,-10.91451492,791.5,5.043702311,1,3.2,2510.028026,120,42.29844166,644.3525342,250.9642347,0,86.7328803,0,-25.47428819,1,77.28959934,1.8,1.3,-351.9682385,-6.380820504,0.482637855,-30.47704878,62.17689732,0,3194.952534
47.08,60.02825919,-10.91451492,791.5,5.043702311,1,3.2,2510.028026,120,42.29844166,644.3525342,250.9642347,0,86.7328803,0,-25.47428819,1,77.28959934,1.8,1.3,-351.9682385,-6.380820504,0.482637855,-30.47704878,62.17689732,0,3194.952534
47.09,60.29999904,-10.9013367,791.75,5.034589426,1,3.2,2521.390585,120,42.48992101,650.1995329,253.2415401,0,86.6124915,0,-25.73652193,1,77.85439678,1.8,1.3,-352.5390937,-6.333660605,0.329393271,-30.73055344,62.21555388,0,3200.799533
47.1,60.57002554,-10.88824663,792,5.025493232,1,3.2,2532.681502,120,42.68019307,656.0358254,255.5146757,0,86.49232313,0,-25.99875567,1,78.41998559,1.8,1.3,-353.1041503,-6.294295143,0.276196878,-30.98378486,62.25675448,0,3206.635825
47.11,60.57002554,-10.88824663,792,5.025493232,1,3.2,2532.681502,120,42.68019307,656.0358254,255.5146757,0,86.49232313,0,-25.99875567,1,78.41998559,1.8,1.3,-353.1041503,-6.294295143,0.276196878,-30.98378486,62.25675448,0,3206.635825
47.12,60.83836257,-10.87524244,792.25,5.016413694,1,3.2,2543.901775,120,42.86927464,661.8614344,257.7836503,0,86.37237474,0,-26.26098941,1,78.98641196,1.8,1.3,-353.6635264,-6.215373631,0.556210603,-31.23672121,62.30047178,0,3212.461434
47.13,61.10503339,-10.86232195,792.5,5.007350775,1,3.2,2555.052378,120,43.05718215,667.6763824,260.0484726,0,86.25264585,0,-26.52322315,1,79.55372189,1.8,1.3,-354.2173365,-6.267071599,-0.365962934,-31.48934136,62.34667881,0,3218.276382
47.14,61.10503339,-10.86232195,792.5,5.007350775,1,3.2,2555.052378,120,43.05718215,667.6763824,260.0484726,0,86.25264585,0,-26.52322315,1,79.55372189,1.8,1.3,-354.2173365,-6.267071599,-0.365962934,-31.48934136,62.34667881,0,3218.276382
47.15,61.37006077,-10.84948307,792.75,4.998304443,1,3.2,2566.13426,120,43.24393161,673.4806918,262.3091513,0,86.13313601,0,-26.78545689,1,80.12196112,1.8,1.3,-354.7544189,-6.307565016,-0.287903884,-31.74162483,62.3953489,0,3224.080692
47.16,61.63346689,-11.36783622,793,4.989274661,1,3.2,2577.148352,120,43.42953866,679.2743848,264.5656951,0,86.01384476,0,-25.78400552,1,77.95674991,1.8,1.3,-355.312845,-6.493146315,-1.325186101,-31.99327479,62.446348,0,3229.874385
47.17,61.63346689,-11.36783622,793,4.989274661,1,3.2,2577.148352,120,43.42953866,679.2743848,264.5656951,0,86.01384476,0,-25.78400552,1,77.95674991,1.8,1.3,-355.312845,-6.493146315,-1.325186101,-31.99327479,62.446348,0,3229.874385
47.18,61.89527347,-11.85230111,793.25,4.980261394,1,3.2,2588.09556,120,43.61401861,685.0574836,266.8181126,0,85.89477165,0,-24.94062281,1,76.14244463,1.8,1.3,-355.8891866,-6.720441653,-1.630021129,-32.24428785,62.4997701,0,3235.657484
47.19,62.15550169,-12.37048839,793.5,4.97126461,1,3.2,2598.976771,120,43.79738639,690.83001,269.0664124,0,85.77591622,0,-24.09724011,1,74.33485287,1.8,1.3,-356.4846679,-6.97301492,-1.818992782,-32.49462516,62.55568633,0,3241.43001
47.2,62.15550169,-12.37048839,793.5,4.97126461,1,3.2,2598.976771,120,43.79738639,690.83001,269.0664124,0,85.77591622,0,-24.09724011,1,74.33485287,1.8,1.3,-356.4846679,-6.97301492,-1.818992782,-32.49462516,62.55568633,0,3241.43001
47.21,62.4141723,-12.92606765,793.75,4.962284272,1,3.2,2609.792851,120,43.9796566,696.591986,271.310603,0,85.65727802,0,-23.2538574,1,72.53237921,1.8,1.3,-357.1006428,-7.270394164,-2.150682682,-32.74424444,62.61417238,0,3247.191986
47.22,62.67130553,-13.52326088,794,4.953320348,1,3.2,2620.544648,120,44.16084351,702.3434333,273.5506929,0,85.5388566,0,-22.4104747,1,70.73337776,1.8,1.3,-357.7385585,-7.527514144,-1.867261534,-32.99309965,62.6753089,0,3252.943433
47.23,62.9269212,-14.1695742,794.25,4.944372804,1,3.2,2631.232989,120,44.34096109,708.0843735,275.7866904,0,85.42065152,0,-21.56309847,1,68.92763031,1.8,1.3,-358.4061666,-7.803142493,-2.009919821,-33.24113963,62.73918157,0,3258.684374
47.24,62.9269212,-14.1695742,794.25,4.944372804,1,3.2,2631.232989,120,44.34096109,708.0843735,275.7866904,0,85.42065152,0,-21.56309847,1,68.92763031,1.8,1.3,-358.4061666,-7.803142493,-2.009919821,-33.24113963,62.73918157,0,3258.684374
47.25,63.14934526,-14.57614861,794.5,4.319895341,1,3.2,2640.533452,120,44.49769046,713.0988678,277.7397497,9.953594312,85.31740386,0,-21.11008175,1,67.96236273,1.8,1.3,-359.0874429,-8.025267118,-1.626369798,-33.48839074,62.80593249,0,3263.698868
47.26,63.34548284,-14.98848313,794.75,3.822827249,1,3.2,2648.73477,120,44.63589727,717.5354204,279.4677107,17.86521004,85.22605592,0,-20.65706503,1,66.99679886,1.8,1.3,-359.782976,-8.2324908,-1.522629874,-33.73480433,62.87561112,0,3268.13542
47.27,63.34548284,-14.98848313,794.75,3.822827249,1,3.2,2648.73477,120,44.63589727,717.5354204,279.4677107,17.86521004,85.22605592,0,-20.65706503,1,66.99679886,1.8,1.3,-359.782976,-8.2324908,-1.522629874,-33.73480433,62.87561112,0,3268.13542
47.28,63.51133547,-15.40490732,795,3.242597056,1,3.2,2655.669749,120,44.75276402,721.2976752,280.9330443,27.13612431,85.14859167,0,-20.20404832,1,66.03064174,1.8,1.3,-360.4933935,-8.48121901,-1.833271571,-33.98032903,62.94826846,0,3271.897675
47.29,63.64106163,-15.82268005,795.25,2.54292659,1,3.2,2661.094133,120,44.84417454,724.2472824,282.0818655,38.3553916,85.08785971,0,-19.7510316,1,65.06358461,1.8,1.3,-361.2193655,-8.598431499,-0.866186162,-34.22491059,63.02395719,0,3274.847282
47.3,63.64106163,-15.82268005,795.25,2.54292659,1,3.2,2661.094133,120,44.84417454,724.2472824,282.0818655,38.3553916,85.08785971,0,-19.7510316,1,65.06358461,1.8,1.3,-361.2193655,-8.598431499,-0.866186162,-34.22491059,63.02395719,0,3274.847282
47.31,63.72473673,-16.23672598,795.5,1.643571649,1,3.2,2664.592932,120,44.90313554,726.1530112,282.8241142,52.82406853,85.04862105,0,-19.29801488,1,64.09530986,1.8,1.3,-361.9726301,-8.75636786,-1.169514612,-34.46849166,63.10273169,0,3276.753011
47.32,63.73690802,-16.11308719,795.75,0.239386477,1,3.2,2665.101864,120,44.91171195,726.4304251,282.9321621,75.48228359,85.04290914,0,-19.45352127,1,64.42784563,1.8,1.3,-362.7162747,-8.782193046,-0.191486261,-34.71113008,63.18474017,0,3277.030425
